variables,units,values,description
rotorse.rp.powercurve.Omega_spline,rpm,"[5.         5.         5.         5.         5.         5.
 5.         5.         5.         5.         5.         5.
 5.         5.         5.         5.         5.         5.
 5.         5.         5.         5.         5.         5.
 5.         5.         5.         5.         5.         5.
 5.         5.         5.         5.         5.         5.00000561
 5.01908661 5.06297582 5.11381445 5.17410995 5.24973748 5.33464692
 5.42278814 5.508111   5.58724192 5.66578462 5.74432732 5.82287002
 5.90141271 5.97995541 6.05849811 6.13704081 6.21591093 6.29549914
 6.37552478 6.45569682 6.53572425 6.61531607 6.69418126 6.77202881
 6.84856771 6.92350696 7.00133688 7.08928833 7.18171136 7.27252613
 7.35565284 7.42501165 7.47452274 7.4981063  7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093]",omega
rotorse.rp.gust.V_gust,m/s,[19.76016975],gust wind speed
rotorse.rp.cdf.F,m/s,"[0.05204538 0.05584081 0.05975754 0.06379394 0.06794833 0.07221897
 0.0766041  0.0811019  0.08571053 0.09042809 0.09525266 0.10018227
 0.10521492 0.11034858 0.11558119 0.12091064 0.12633481 0.13185154
 0.13745866 0.14315396 0.14893521 0.15480015 0.16074652 0.16677202
 0.17287433 0.17905114 0.18530009 0.19161883 0.198005   0.20445621
 0.21097008 0.2175442  0.22417618 0.23086361 0.23760407 0.24439516
 0.25123447 0.25811956 0.26504805 0.27201752 0.27902556 0.28606978
 0.2931478  0.30025723 0.30739571 0.31456087 0.32175037 0.32896188
 0.33619308 0.34344168 0.35070538 0.35798193 0.36526908 0.3725646
 0.3798663  0.387172   0.39447953 0.40178678 0.40909163 0.416392
 0.42368585 0.43097115 0.43824591 0.44550816 0.45275598 0.45998745
 0.46720072 0.47439394 0.4815653  0.48871305 0.49583545 0.50293079
 0.50999741 0.51703368 0.52403802 0.53100885 0.53794467 0.544844
 0.55170539 0.55852744 0.56530878 0.57204808 0.57874405 0.58539544
 0.59200105 0.59855969 0.60507023 0.61153159 0.61794269 0.62430253
 0.63061013 0.63686455 0.64306489 0.64921029 0.65529993 0.66133302
 0.66730881 0.6732266  0.67908571 0.68488552 0.69062542 0.69630486
 0.70192331 0.70748028 0.71297532 0.71840802 0.72377799 0.72908489
 0.7343284  0.73950823 0.74462415 0.74967594 0.75466341 0.75958641
 0.76444483 0.76923856 0.77396755 0.77863177 0.7832312  0.78776589
 0.79223588 0.79664124 0.80098209 0.80525855 0.80947078 0.81361895
 0.81770328 0.82172399 0.82568132 0.82957555 0.83340697 0.83717589
 0.84088264 0.84452758 0.84811108 0.85163352 0.8550953  0.85849686
 0.86183863 0.86512105 0.86834461 0.87150978 0.87461705 0.87766694
 0.88065997 0.88359667 0.88647759 0.88930327 0.89207429 0.89479122
 0.89745464 0.90006514 0.90262332 0.90512979 0.90758516 0.90999005
 0.91234508 0.91465089 0.9169081  0.91911736 0.92127931 0.92339459
 0.92546385 0.92748774 0.92946692 0.93140204 0.93329375 0.93514271
 0.93694957 0.938715   0.94043963 0.94212414 0.94376917 0.94537537
 0.94694339 0.94847388 0.94996749 0.95142485 0.95284661 0.9542334
 0.95558585 0.95690459 0.95819025 0.95944343 0.96066477 0.96185486
 0.96301432 0.96414374 0.96524372 0.96631484 0.96735769 0.96837285
 0.96936088 0.97032236 0.97125784 0.97216787 0.973053   0.97391376
 0.9747507  0.97556434]",magnitude of wind speed at each z location
rotorse.rp.AEP,kW*h,[85799576.05257186],annual energy production
rotorse.stall_check.no_stall_constraint,,"[0.         0.         0.         0.         0.         0.
 0.         0.90537292 0.83764805 0.79620851 0.77244227 0.75211703
 0.73556614 0.7220705  0.71792861 0.7217117  0.71983194 0.7134927
 0.70666029 0.70582102 0.71313346 0.72889826 0.74868378 0.76421646
 0.7698135  0.76288629 0.74752853 0.72065318 0.6651429  0.72502692]","Constraint, ratio between angle of attack plus a margin and stall angle"
rotorse.stall_check.stall_angle_along_span,deg,"[1.00000000e-06 2.27618379e+01 1.00000000e-06 1.75128997e+01
 1.55050391e+01 1.36255063e+01 1.30605947e+01 1.29626258e+01
 1.32950454e+01 1.36637051e+01 1.38315473e+01 1.39787335e+01
 1.41460171e+01 1.42760541e+01 1.42329070e+01 1.41110139e+01
 1.40847182e+01 1.41529216e+01 1.42453033e+01 1.42723223e+01
 1.42390058e+01 1.41585596e+01 1.40950474e+01 1.40737572e+01
 1.40580718e+01 1.40432997e+01 1.40293995e+01 1.40163067e+01
 1.40039569e+01 1.39409686e+01]",Stall angle along blade span
rotorse.rs.aero_gust.loads_r,m,"[  3.97         8.00448276  12.03896552  16.07344828  20.10793103
  24.14241379  28.17689655  32.21137931  36.24586207  40.28034483
  44.31482759  48.34931034  52.3837931   56.41827586  60.45275862
  64.48724138  68.52172414  72.5562069   76.59068965  80.62517241
  84.65965517  88.69413793  92.72862069  96.76310345 100.79758621
 104.83206896 108.86655172 112.90103448 116.93551724 120.97      ]",
rotorse.rs.aero_gust.loads_Px,N/m,"[  385.2262784    479.14097601   857.93981037  1552.2011405
  2431.73299699  3374.01598262  4456.53402038  5413.17166648
  6393.5120994   7285.94025547  7950.47620929  8800.12273561
  9661.57589976 10543.86766705 11205.56766019 11611.63614705
 12750.71413729 14224.59364228 15527.08790293 16471.51057506
 17106.46118708 17452.30159249 17788.44923466 18266.98284979
 18618.03618513 18885.15228307 18819.98906078 18391.09681754
 17289.30196638  4830.79454062]",
rotorse.rs.aero_gust.loads_Py,N/m,"[   78.16451928    80.57491092  -132.52248752  -714.91876707
 -1351.32099923 -1859.20084746 -2311.84804127 -2595.86675156
 -2882.38523421 -3102.63366297 -3170.83144192 -3320.27924885
 -3465.7303891  -3606.22092655 -3633.20676099 -3554.65336112
 -3758.12872731 -4092.89145986 -4325.53087131 -4391.27144268
 -4380.08357631 -4244.29395442 -4103.1469405  -4054.76708636
 -3980.14484959 -3909.37769973 -3764.63831113 -3527.87240379
 -3096.69509485  -943.79621022]",
rotorse.rs.aero_gust.loads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
rotorse.rs.curvature.s,m,"[  3.97         8.00463201  12.0394104   16.07427731  20.10910032
  24.14378573  28.17830727  32.21279004  36.24727424  40.28176102
  44.31625088  48.35076126  52.38544028  56.42067395  60.4563957
  64.49244083  68.5290755   72.56720113  76.60689231  80.64769224
  84.6889623   88.73115619  92.77483633  96.81992744 100.8660726
 104.91330915 108.96214032 113.01268955 117.06507872 121.11887823]",cumulative path length along blade
rotorse.rs.tot_loads_gust.Px_af,N/m,"[ 2114.67519143  2293.35136803  2566.18868901  3316.13759219
  3990.18493339  4736.5262628   5729.57097781  6689.94921472
  7716.56001117  8697.27014384  9441.74663296 10374.67302774
 11336.6051032  12274.088047   12915.80607181 13289.2446476
 14445.81684669 15931.59948956 17194.71016682 18060.26120358
 18618.61201534 18856.71031511 19012.75482466 19267.97207641
 19329.91087849 19392.73861201 19177.67508298 18649.82990229
 17460.10883026  4873.1166038 ]",total distributed loads in airfoil x-direction
rotorse.rs.tot_loads_gust.Py_af,N/m,"[  671.36309028   718.46766328   535.84312992    51.01580448
  -557.42785209 -1058.54122484 -1487.24064037 -1759.94926429
 -2056.90676023 -2319.56359153 -2462.15228461 -2673.12083509
 -2880.61962898 -3090.09302166 -3201.45222472 -3215.38295387
 -3492.37555851 -3900.63268353 -4219.02549404 -4385.32152034
 -4496.49711796 -4519.24352852 -4560.47443398 -4678.67730482
 -4703.78087947 -4647.61369501 -4473.12890512 -4165.73201553
 -3604.51801414 -1049.70216914]",total distributed loads in airfoil y-direction
rotorse.rs.tot_loads_gust.Pz_af,N/m,"[-23376.37078089 -12700.68314259  -4706.08233599    166.98945763
   2992.78906989   4176.41764903   4865.73504364   5774.95400474
   6876.87623258   8300.80640527   9706.81234934  10799.29428703
  11567.52829784  11895.73354082  11895.3108766   11784.66514996
  11646.77178303  11301.42376515  10821.52736388  10334.85242319
   9931.72826976   9260.58927784   8159.42710329   6877.31079021
   5181.85776068   3895.00861364   2891.58590088   2160.72899969
   1455.35033875    344.93124696]",total distributed loads in airfoil z-direction
rotorse.rs.frame.root_F,N,[-1422901.46010679  -354982.06145064   668915.37303595],Blade root forces in blade c.s.
rotorse.rs.frame.root_M,N*m,[ 22853826.39055077 -99858221.2696932         -0.        ],Blade root moment in blade c.s.
rotorse.rs.frame.flap_mode_shapes,,"[[-5.47564091e-02  2.74580438e+00 -3.15473075e+00  2.20271557e+00
  -7.39032791e-01]
 [-4.95358712e-01  1.16989280e-01 -6.08585741e+00  1.42183611e+01
  -6.75413426e+00]
 [-2.68913187e+00  2.96479007e+01 -8.07227057e+01  7.82230598e+01
  -2.34591229e+01]
 [ 4.20040742e+03  1.07676706e+05 -5.73708426e+05  8.93826304e+05
  -4.38209869e+05]
 [ 2.15695197e+01 -1.61755768e+02  4.24565997e+02 -4.68391894e+02
   1.85012145e+02]]","6-degree polynomial coefficients of mode shapes in the flap direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.edge_mode_shapes,,"[[ 2.16927459e-01  5.16652432e+00 -1.30580869e+01  1.38678313e+01
  -5.19319617e+00]
 [-1.60656393e+00  6.70150562e+00 -1.99485542e+01  2.72905283e+01
  -1.14369158e+01]
 [ 5.83631046e+03 -1.14992992e+05  3.65640377e+05 -3.89946634e+05
   1.28660474e+05]
 [ 3.00239197e+04 -1.15495833e+05  5.90254383e+04  1.64410949e+05
  -1.42736750e+05]
 [ 2.17462907e+01 -1.64164412e+02  4.31874403e+02 -4.76542132e+02
   1.88085850e+02]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.all_mode_shapes,,"[[-5.47564091e-02  2.74580438e+00 -3.15473075e+00  2.20271557e+00
  -7.39032791e-01]
 [ 2.16927459e-01  5.16652432e+00 -1.30580869e+01  1.38678313e+01
  -5.19319617e+00]
 [-4.95358712e-01  1.16989280e-01 -6.08585741e+00  1.42183611e+01
  -6.75413426e+00]
 [-1.60656393e+00  6.70150562e+00 -1.99485542e+01  2.72905283e+01
  -1.14369158e+01]
 [-2.68913187e+00  2.96479007e+01 -8.07227057e+01  7.82230598e+01
  -2.34591229e+01]
 [ 5.83631046e+03 -1.14992992e+05  3.65640377e+05 -3.89946634e+05
   1.28660474e+05]
 [ 4.20040742e+03  1.07676706e+05 -5.73708426e+05  8.93826304e+05
  -4.38209869e+05]
 [ 3.00239197e+04 -1.15495833e+05  5.90254383e+04  1.64410949e+05
  -1.42736750e+05]
 [ 2.15695197e+01 -1.61755768e+02  4.24565997e+02 -4.68391894e+02
   1.85012145e+02]
 [ 2.17462907e+01 -1.64164412e+02  4.31874403e+02 -4.76542132e+02
   1.88085850e+02]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.flap_mode_freqs,Hz,[0.54016186 1.64804857 3.29583719 5.73626032 8.95562529],Frequencies associated with mode shapes in the flap direction
rotorse.rs.frame.edge_mode_freqs,Hz,[ 0.79761692  2.2756744   4.78778476  7.91338942 13.18211389],Frequencies associated with mode shapes in the edge direction
rotorse.rs.frame.freqs,Hz,"[0.54016186 0.79761692 1.64804857 2.2756744  3.29583719 3.73938967
 4.78778476 5.73626032 6.54226199 7.91338942]","ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.freq_distance,,[1.47662578],"ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.dx,m,"[-0.00000000e+00  5.63087561e-03  2.35989576e-02  5.79636324e-02
  1.17142361e-01  2.12442468e-01  3.52973767e-01  5.45357310e-01
  7.96449405e-01  1.11136896e+00  1.49154496e+00  1.93877940e+00
  2.45752780e+00  3.05096230e+00  3.72155441e+00  4.47487544e+00
  5.31733732e+00  6.25402714e+00  7.29023577e+00  8.43019063e+00
  9.67659681e+00  1.10341677e+01  1.25112182e+01  1.41173636e+01
  1.58612399e+01  1.77483737e+01  1.97763882e+01  2.19323534e+01
  2.41886020e+01  2.64992849e+01]",deflection of blade section in airfoil x-direction
rotorse.rs.frame.dy,m,"[ 0.00000000e+00 -1.36078162e-03 -6.14628608e-03 -1.73021737e-02
 -4.07414424e-02 -8.38079602e-02 -1.51327661e-01 -2.44436953e-01
 -3.62299404e-01 -5.02577284e-01 -6.62144448e-01 -8.38536084e-01
 -1.03021000e+00 -1.23583740e+00 -1.45432279e+00 -1.68501737e+00
 -1.92742053e+00 -2.18108410e+00 -2.44583443e+00 -2.72183017e+00
 -3.00916431e+00 -3.30687773e+00 -3.61250917e+00 -3.92277545e+00
 -4.23497004e+00 -4.54796186e+00 -4.86134427e+00 -5.17446151e+00
 -5.48681590e+00 -5.79885521e+00]",deflection of blade section in airfoil y-direction
rotorse.rs.frame.dz,m,"[-0.00000000e+00 -6.63597437e-05 -1.53164037e-04 -2.56346629e-04
 -3.80476893e-04 -5.17002797e-04 -6.55896587e-04 -7.89626221e-04
 -9.14525637e-04 -1.02889554e-03 -1.13318629e-03 -1.22957101e-03
 -1.32005463e-03 -1.40586319e-03 -1.48764981e-03 -1.56527389e-03
 -1.63806798e-03 -1.70550806e-03 -1.76744472e-03 -1.82370165e-03
 -1.87406142e-03 -1.91907389e-03 -1.96033542e-03 -1.99939590e-03
 -2.03717259e-03 -2.07321544e-03 -2.10596007e-03 -2.13493276e-03
 -2.15880702e-03 -2.17323990e-03]",deflection of blade section in airfoil z-direction
rotorse.rs.frame.EI11,N*m**2,"[1.52408154e+11 1.25120042e+11 7.89136605e+10 4.38272570e+10
 2.61484420e+10 2.05517888e+10 1.78277921e+10 1.52530064e+10
 1.31941455e+10 1.25579327e+10 1.13932503e+10 9.33273861e+09
 8.18742829e+09 7.24314823e+09 5.80945971e+09 4.66255011e+09
 3.88773082e+09 3.06972018e+09 2.46739051e+09 2.00119013e+09
 1.53766272e+09 1.10748160e+09 7.64421721e+08 5.16917957e+08
 3.28514727e+08 2.06980542e+08 1.20051564e+08 5.91525311e+07
 2.21828306e+07 1.88427875e+05]",stiffness w.r.t principal axis 1
rotorse.rs.frame.EI22,N*m**2,"[1.52534771e+11 1.31841552e+11 1.03256494e+11 8.27657601e+10
 6.47658514e+10 5.39843825e+10 4.80831237e+10 4.55369445e+10
 4.46617009e+10 4.40983130e+10 4.15468246e+10 3.75252124e+10
 3.27559464e+10 2.68194610e+10 2.09712036e+10 1.60847253e+10
 1.22509405e+10 8.78477467e+09 5.85954855e+09 3.80566527e+09
 2.81467488e+09 2.24472653e+09 1.75702415e+09 1.34247897e+09
 7.94981109e+08 5.15100600e+08 3.30911833e+08 2.09588222e+08
 1.08000277e+08 1.92128051e+06]",stiffness w.r.t principal axis 2
rotorse.rs.frame.alpha,deg,"[57.7950301  47.67016527 37.02960876 31.99987362 30.35810976 30.50898729
 27.42516844 21.26368654 15.84091328 12.84153431 10.61092875  8.32128582
  7.09184531  6.33037714  5.24471383  4.27109662  3.62998063  2.88574976
  2.13436037  1.04640556 -0.86904377 -2.58592072 -3.80555113 -4.40739032
 -5.3084859  -5.10751921 -4.2917058  -3.05813812 -2.10569045 -0.90572577]",Angle between blade c.s. and principal axes
rotorse.rs.frame.M1,N*m,"[-5.82055900e+07 -5.47575457e+07 -6.44700709e+07 -6.87877470e+07
 -6.77829692e+07 -6.44717345e+07 -6.12635419e+07 -5.89179554e+07
 -5.59679896e+07 -5.19269972e+07 -4.74260434e+07 -4.28822930e+07
 -3.84126236e+07 -3.41119916e+07 -3.00145474e+07 -2.61282813e+07
 -2.24760594e+07 -1.90705155e+07 -1.59228338e+07 -1.30432364e+07
 -1.04265714e+07 -8.08959729e+06 -6.05749226e+06 -4.33412303e+06
 -2.90612155e+06 -1.77280409e+06 -9.28558547e+05 -3.61042411e+05
 -6.45566851e+04  3.67264136e+00]",distribution along blade span of bending moment w.r.t principal axis 1
rotorse.rs.frame.M2,N*m,"[ 8.42975617e+07  7.95159907e+07  6.37978397e+07  4.97824541e+07
  4.09629617e+07  3.54644674e+07  2.96935788e+07  2.14828961e+07
  1.31691629e+07  7.38000118e+06  3.83230419e+06  1.22054965e+06
 -4.93251185e+05 -1.33880777e+06 -1.90183114e+06 -2.31369593e+06
 -2.45178595e+06 -2.41761137e+06 -2.30612133e+06 -2.16322837e+06
 -2.06427407e+06 -1.92308362e+06 -1.65524338e+06 -1.29464411e+06
 -9.26227565e+05 -5.79405408e+05 -2.92658246e+05 -1.05915054e+05
 -1.76772662e+04  1.88686974e-01]",distribution along blade span of bending moment w.r.t principal axis 2
rotorse.rs.frame.F3,N,"[ 6.68915373e+05  7.41691478e+05  7.76805116e+05  7.85961559e+05
  7.79587525e+05  7.65125510e+05  7.46885311e+05  7.25420479e+05
  6.99898692e+05  6.69281649e+05  6.32955946e+05  5.91590194e+05
  5.46470929e+05  4.99139881e+05  4.51147619e+05  4.03379405e+05
  3.56112554e+05  3.09820519e+05  2.65193200e+05  2.22515690e+05
  1.81633115e+05  1.42917592e+05  1.07777226e+05  7.74445050e+04
  5.31182598e+04  3.48080353e+04  2.11178398e+04  1.09261041e+04
  3.63160146e+03 -2.88764568e-11]",axial resultant along blade span
rotorse.rs.strains.strainU_spar,,"[-1.46846791e-03 -1.80657512e-03 -2.15122240e-03 -2.68409844e-03
 -3.49613446e-03 -3.88791882e-03 -3.94184696e-03 -3.98451594e-03
 -3.95059162e-03 -3.69479283e-03 -3.46858995e-03 -3.48006093e-03
 -3.35007348e-03 -3.21801797e-03 -3.22018910e-03 -3.20030751e-03
 -3.06244538e-03 -2.99198325e-03 -2.87573853e-03 -2.69451774e-03
 -2.57337727e-03 -2.53381442e-03 -2.54325373e-03 -2.54509914e-03
 -2.53347209e-03 -2.28945037e-03 -1.90643843e-03 -1.37361215e-03
 -5.93516732e-04  1.00970508e-06]","strain in spar cap on upper surface at location xu,yu_strain with loads P_strain"
rotorse.rs.strains.strainL_spar,,"[ 1.45661424e-03  1.72563415e-03  2.14001325e-03  2.81632499e-03
  3.42077157e-03  3.44224866e-03  3.41198182e-03  3.49218816e-03
  3.51544946e-03  3.26298719e-03  3.11661858e-03  3.16403736e-03
  3.06143134e-03  2.95604148e-03  2.98659436e-03  2.99013624e-03
  2.88317522e-03  2.83334545e-03  2.74256368e-03  2.58901738e-03
  2.48615987e-03  2.45304822e-03  2.46047494e-03  2.46043176e-03
  2.45239059e-03  2.21895784e-03  1.84982604e-03  1.32852719e-03
  5.65648887e-04 -1.00637811e-06]","strain in spar cap on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.strains.strainU_te,,"[-9.46604661e-05  2.04182039e-04  1.12818041e-04 -5.64424748e-04
 -1.47645657e-03 -2.09558563e-03 -2.01865175e-03 -1.54017260e-03
 -1.15079290e-03 -1.01198927e-03 -9.26540330e-04 -7.41124636e-04
 -6.60675805e-04 -6.50011825e-04 -6.13278798e-04 -5.85627995e-04
 -5.87747036e-04 -5.74219278e-04 -5.83080290e-04 -6.07042163e-04
 -5.11339673e-04 -3.84832949e-04 -2.91229163e-04 -2.52193266e-04
 -3.00006736e-04 -3.05184586e-04 -2.41673531e-04 -1.29145373e-04
 -3.40852171e-05 -9.17103852e-08]","strain in trailing-edge panels on upper surface at location xu,yu_te with loads P_te"
rotorse.rs.strains.strainL_te,,"[-9.46604661e-05  2.04182039e-04  1.12818041e-04 -5.64424748e-04
 -1.47645657e-03 -2.09558563e-03 -2.01865175e-03 -1.54017260e-03
 -1.15079290e-03 -1.01198927e-03 -9.26540330e-04 -7.41124636e-04
 -6.60675805e-04 -6.50011825e-04 -6.13278798e-04 -5.85627995e-04
 -5.87747036e-04 -5.74219278e-04 -5.83080290e-04 -6.07042163e-04
 -5.11339673e-04 -3.84832949e-04 -2.91229163e-04 -2.52193266e-04
 -3.00006736e-04 -3.05184586e-04 -2.41673531e-04 -1.29145373e-04
 -3.40852171e-05 -9.17103852e-08]","strain in trailing-edge panels on lower surface at location xl,yl_te with loads P_te"
rotorse.rs.strains.axial_root_sparU_load2stress,m**2,[ 0.          0.         -0.06122281 -0.02534449  0.04189129  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper spar cap at blade root
rotorse.rs.strains.axial_root_sparL_load2stress,m**2,[ 0.          0.         -0.06122281  0.02461507 -0.04232799  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower spar cap at blade root
rotorse.rs.strains.axial_maxc_teU_load2stress,m**2,[ 0.          0.         -0.05593237  0.08217637  0.03350165  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper trailing edge at blade max chord
rotorse.rs.strains.axial_maxc_teL_load2stress,m**2,[ 0.          0.         -0.05593237  0.08217637  0.03350165  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower trailing edge at blade max chord
rotorse.rs.tip_pos.tip_deflection,m,[25.52425166],deflection at tip in yaw x-direction
rotorse.rs.aero_hub_loads.P,W,[55961453.23522093],Rotor aerodynamic power
rotorse.rs.aero_hub_loads.Mb,N/m,[1.00421998e+08],Aerodynamic blade root flapwise moment
rotorse.rs.aero_hub_loads.Fhub,N,[3767051.68885554   19509.5602061    38602.97474969],Aerodynamic forces at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.Mhub,N*m,[71259547.3455696   2920186.43005133 10187344.71695675],Aerodynamic moments at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CP,,[0.26003676],Rotor aerodynamic power coefficient
rotorse.rs.aero_hub_loads.CMb,,[0.07658649],Aerodynamic blade root flapwise moment coefficient
rotorse.rs.aero_hub_loads.CFhub,,[0.34589    0.00179136 0.00354452],Aerodynamic force coefficients at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CMhub,,[0.05434585 0.00222707 0.00776934],Aerodynamic moment coefficients at hub center in the hub c.s.
rotorse.rs.constr.constr_max_strainU_spar,,"[3.67116977e-01 4.51643781e-01 5.37805601e-01 6.71024609e-01
 8.74033614e-01 9.71979705e-01 9.85461739e-01 9.96128984e-01
 9.87647906e-01 9.23698208e-01 8.67147487e-01 8.70015232e-01
 8.37518370e-01 8.04504493e-01 8.05047276e-01 8.00076877e-01
 7.65611344e-01 7.47995812e-01 7.18934633e-01 6.73629434e-01
 6.43344317e-01 6.33453604e-01 6.35813434e-01 6.36274786e-01
 6.33368022e-01 5.72362591e-01 4.76609609e-01 3.43403038e-01
 1.48379183e-01 2.52426270e-04]",constraint for maximum strain in spar cap suction side
rotorse.rs.constr.constr_max_strainL_spar,,"[3.64153560e-01 4.31408537e-01 5.35003311e-01 7.04081246e-01
 8.55192893e-01 8.60562164e-01 8.52995455e-01 8.73047041e-01
 8.78862364e-01 8.15746797e-01 7.79154644e-01 7.91009340e-01
 7.65357834e-01 7.39010369e-01 7.46648591e-01 7.47534059e-01
 7.20793805e-01 7.08336363e-01 6.85640921e-01 6.47254344e-01
 6.21539967e-01 6.13262054e-01 6.15118736e-01 6.15107941e-01
 6.13097648e-01 5.54739459e-01 4.62456509e-01 3.32131798e-01
 1.41412222e-01 2.51594526e-04]",constraint for maximum strain in spar cap pressure side
rotorse.rs.constr.constr_max_strainU_te,,"[2.36651165e-02 5.10455099e-02 2.82045102e-02 1.41106187e-01
 3.69114143e-01 5.23896406e-01 5.04662937e-01 3.85043149e-01
 2.87698226e-01 2.52997319e-01 2.31635082e-01 1.85281159e-01
 1.65168951e-01 1.62502956e-01 1.53319700e-01 1.46406999e-01
 1.46936759e-01 1.43554819e-01 1.45770073e-01 1.51760541e-01
 1.27834918e-01 9.62082371e-02 7.28072907e-02 6.30483166e-02
 7.50016840e-02 7.62961465e-02 6.04183828e-02 3.22863434e-02
 8.52130428e-03 2.29275963e-05]",constraint for maximum strain in trailing edge suction side
