variables,units,values,description
rotorse.rs.frame.EI22,N*m**2,"[2.27302891e+11 1.78972715e+11 1.24019886e+11 8.78244613e+10
 6.25648635e+10 4.94930288e+10 4.33393041e+10 4.19785838e+10
 4.40681721e+10 4.57302976e+10 3.99242579e+10 3.11974086e+10
 2.47819714e+10 2.23128362e+10 2.17316582e+10 2.13496042e+10
 1.98914539e+10 1.56713320e+10 1.00818112e+10 5.74428612e+09
 3.59308402e+09 2.48340754e+09 1.65201900e+09 1.03338797e+09
 5.22342528e+08 2.66965775e+08 1.05865517e+08 3.75465109e+07
 1.17957861e+07 2.97026721e+06]",stiffness w.r.t principal axis 2
rotorse.rs.frame.alpha,deg,"[57.66441002 46.70218913 36.19781204 31.76181487 30.48973914 30.79474422
 27.62992676 21.3392368  15.84706886 12.82489244 10.62241186  8.35010064
  7.11120794  6.3413112   5.24395465  4.25981214  3.60290495  2.86069388
  2.18240336  1.18437578 -0.97384525 -2.76261956 -3.64873654 -3.69358969
 -3.41933332 -2.77686196 -2.52945234 -2.08921189 -1.52287154 -1.00972156]",Angle between blade c.s. and principal axes
rotorse.rs.frame.M1,N*m,"[-5.34526387e+07 -5.01427370e+07 -5.86324127e+07 -6.16183795e+07
 -6.00174179e+07 -5.66317913e+07 -5.34745668e+07 -5.10955776e+07
 -4.81535557e+07 -4.42710563e+07 -4.00232913e+07 -3.57659742e+07
 -3.15968692e+07 -2.75929895e+07 -2.37829736e+07 -2.01868116e+07
 -1.68475365e+07 -1.38048814e+07 -1.10916112e+07 -8.72110626e+06
 -6.67600890e+06 -4.95278741e+06 -3.55341514e+06 -2.44887140e+06
 -1.59578229e+06 -9.56009945e+05 -4.99725663e+05 -2.03995909e+05
 -4.56902197e+04  1.63210743e+01]",distribution along blade span of bending moment w.r.t principal axis 1
rotorse.rs.frame.M2,N*m,"[ 7.41190947e+07  6.96958975e+07  5.49894921e+07  4.26968826e+07
  3.52831788e+07  3.05945889e+07  2.54595827e+07  1.81209808e+07
  1.07930043e+07  5.77531802e+06  2.77210364e+06  6.19230840e+05
 -7.55556639e+05 -1.38949825e+06 -1.76933604e+06 -2.00697487e+06
 -2.01797181e+06 -1.89444337e+06 -1.71283380e+06 -1.51771214e+06
 -1.38774211e+06 -1.24461184e+06 -1.01512415e+06 -7.45293834e+05
 -4.94305510e+05 -2.91063768e+05 -1.47803337e+05 -5.85566370e+04
 -1.25111606e+04  6.02706622e-01]",distribution along blade span of bending moment w.r.t principal axis 2
rotorse.rs.frame.F3,N,"[ 6.51503161e+05  7.33646891e+05  7.72116886e+05  7.81875622e+05
  7.75564740e+05  7.61398652e+05  7.43654266e+05  7.22676376e+05
  6.97408427e+05  6.66718295e+05  6.30410664e+05  5.89773916e+05
  5.46176883e+05  5.00400285e+05  4.52913287e+05  4.03953010e+05
  3.53731464e+05  3.03279095e+05  2.54280766e+05  2.07925401e+05
  1.64538846e+05  1.24521439e+05  8.92242484e+04  5.99659914e+04
  3.77523410e+04  2.23013563e+04  1.21640477e+04  5.92206409e+03
  2.19027653e+03 -6.36646291e-12]",axial resultant along blade span
rotorse.rs.strains.strainU_spar,,"[-9.91347888e-04 -1.31173927e-03 -1.69238271e-03 -2.28878917e-03
 -3.15036255e-03 -3.58378057e-03 -3.63879932e-03 -3.61056468e-03
 -3.42826432e-03 -3.09580415e-03 -2.99746623e-03 -3.22324020e-03
 -3.23700835e-03 -2.90107325e-03 -2.50676591e-03 -2.10296281e-03
 -1.73864715e-03 -1.54584249e-03 -1.44065672e-03 -1.38067233e-03
 -1.38715956e-03 -1.43898603e-03 -1.57407854e-03 -1.80522277e-03
 -2.15682692e-03 -2.46678795e-03 -2.78805825e-03 -2.94487402e-03
 -2.06122341e-03  3.23877936e-06]","strain in spar cap on upper surface at location xu,yu_strain with loads P_strain"
rotorse.rs.strains.strainL_spar,,"[ 9.78731662e-04  1.24600618e-03  1.67464504e-03  2.38838394e-03
  3.05743306e-03  3.14357566e-03  3.12719633e-03  3.14540051e-03
  3.03067470e-03  2.71310314e-03  2.67630057e-03  2.92311849e-03
  2.95861815e-03  2.65777073e-03  2.30674515e-03  1.93969677e-03
  1.60672106e-03  1.43461715e-03  1.34624090e-03  1.30385435e-03
  1.32420728e-03  1.38243560e-03  1.51731581e-03  1.74821564e-03
  2.10337465e-03  2.42003366e-03  2.74185952e-03  2.89259943e-03
  2.01499635e-03 -3.23089019e-06]","strain in spar cap on lower surface at location xl,yl_strain with loads P_strain"
rotorse.rs.strains.strainU_te,,"[-8.86914198e-05  1.41800094e-04  6.83840173e-05 -4.27308617e-04
  1.65693514e-04  8.56010723e-04  1.02892795e-03  8.23812077e-04
  6.22845434e-04  5.04055157e-04  4.30402833e-04  3.74640956e-04
  3.86233703e-04  4.05546728e-04  3.98753250e-04  4.09665185e-04
  4.23961094e-04  4.71714551e-04  5.82193714e-04  7.18252475e-04
  7.10338139e-04  6.67986389e-04  6.28721804e-04  5.50854370e-04
 -2.13052277e-04 -2.11135322e-04 -2.18886852e-04 -1.82752835e-04
 -7.43725686e-05 -3.29265185e-07]","strain in trailing-edge panels on upper surface at location xu,yu_te with loads P_te"
rotorse.rs.strains.strainL_te,,"[-8.86914198e-05  1.41800094e-04  6.83840173e-05  9.12564980e-05
  8.50213962e-04  1.57450021e-03  1.63096125e-03  1.38547199e-03
  1.18069208e-03  9.90710534e-04  9.02941768e-04  8.96266357e-04
  8.99804098e-04  8.45122790e-04  7.58029314e-04  6.79617661e-04
  6.30284540e-04  6.39465045e-04  7.25423829e-04  8.56029697e-04
  8.46593172e-04  8.04138622e-04  7.88157695e-04  7.82030501e-04
 -2.13052277e-04 -2.11135322e-04 -2.18886852e-04 -1.82752835e-04
 -7.43725686e-05 -3.29265185e-07]","strain in trailing-edge panels on lower surface at location xl,yl_te with loads P_te"
rotorse.rs.strains.axial_root_sparU_load2stress,m**2,[ 0.          0.         -0.05368507 -0.01946252  0.03201642  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper spar cap at blade root
rotorse.rs.strains.axial_root_sparL_load2stress,m**2,[ 0.          0.         -0.05368507  0.01890198 -0.03235204  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower spar cap at blade root
rotorse.rs.strains.axial_maxc_teU_load2stress,m**2,[ 0.          0.         -0.05368507  0.03749201  0.00014139  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the upper trailing edge at blade max chord
rotorse.rs.strains.axial_maxc_teL_load2stress,m**2,[ 0.          0.         -0.05368507  0.03749201  0.00014139  0.        ],Linear conversion factors between loads [Fx-z; Mx-z] and axial stress in the lower trailing edge at blade max chord
rotorse.rs.tip_pos.tip_deflection,m,[21.52284252],deflection at tip in yaw x-direction
rotorse.rs.aero_hub_loads.P,W,[53116883.33491878],Rotor aerodynamic power
rotorse.rs.aero_hub_loads.Mb,N/m,[89797634.55802657],Aerodynamic blade root flapwise moment
rotorse.rs.aero_hub_loads.Fhub,N,[3534413.6551659    14827.63430514   36179.15385439],Aerodynamic forces at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.Mhub,N*m,[67637361.86306703  1058254.90270374  9924816.57612734],Aerodynamic moments at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CP,,[0.23778517],Rotor aerodynamic power coefficient
rotorse.rs.aero_hub_loads.CMb,,[0.06680246],Aerodynamic blade root flapwise moment coefficient
rotorse.rs.aero_hub_loads.CFhub,,[0.31656149 0.00132804 0.0032404 ],Aerodynamic force coefficients at hub center in the hub c.s.
rotorse.rs.aero_hub_loads.CMhub,,[0.05031694 0.00078726 0.00738329],Aerodynamic moment coefficients at hub center in the hub c.s.
rotorse.rs.constr.constr_max_strainU_spar,,"[2.83242254e-01 3.74782649e-01 4.83537918e-01 6.53939762e-01
 9.00103587e-01 1.02393731e+00 1.03965695e+00 1.03158991e+00
 9.79504092e-01 8.84515471e-01 8.56418923e-01 9.20925772e-01
 9.24859529e-01 8.28878071e-01 7.16218831e-01 6.00846518e-01
 4.96756328e-01 4.41669283e-01 4.11616206e-01 3.94477809e-01
 3.96331303e-01 4.11138866e-01 4.49736726e-01 5.15777933e-01
 6.16236264e-01 7.04796557e-01 7.96588071e-01 8.41392578e-01
 5.88920974e-01 9.25365533e-04]",constraint for maximum strain in spar cap suction side
rotorse.rs.constr.constr_max_strainL_spar,,"[0.27963762 0.35600176 0.47847001 0.68239541 0.8735523  0.89816447
 0.89348467 0.89868586 0.86590706 0.77517233 0.76465731 0.83517671
 0.84531947 0.75936307 0.65907004 0.55419908 0.45906316 0.40989061
 0.38464026 0.37252981 0.37834494 0.3949816  0.4335188  0.49949018
 0.60096418 0.69143819 0.78338843 0.82645698 0.57571324 0.00092311]",constraint for maximum strain in spar cap pressure side
rotorse.rs.constr.constr_max_strainU_te,,"[2.21728550e-02 3.54500236e-02 1.70960043e-02 1.06827154e-01
 4.14233786e-02 2.14002681e-01 2.57231987e-01 2.05953019e-01
 1.55711359e-01 1.26013789e-01 1.07600708e-01 9.36602391e-02
 9.65584258e-02 1.01386682e-01 9.96883124e-02 1.02416296e-01
 1.05990274e-01 1.17928638e-01 1.45548428e-01 1.79563119e-01
 1.77584535e-01 1.66996597e-01 1.57180451e-01 1.37713593e-01
 5.32630693e-02 5.27838304e-02 5.47217131e-02 4.56882086e-02
 1.85931421e-02 8.23162963e-05]",constraint for maximum strain in trailing edge suction side
rotorse.rs.constr.constr_max_strainL_te,,"[2.21728550e-02 3.54500236e-02 1.70960043e-02 2.28141245e-02
 2.12553491e-01 3.93625053e-01 4.07740312e-01 3.46367998e-01
 2.95173020e-01 2.47677633e-01 2.25735442e-01 2.24066589e-01
 2.24951024e-01 2.11280698e-01 1.89507328e-01 1.69904415e-01
 1.57571135e-01 1.59866261e-01 1.81355957e-01 2.14007424e-01
 2.11648293e-01 2.01034656e-01 1.97039424e-01 1.95507625e-01
 5.32630693e-02 5.27838304e-02 5.47217131e-02 4.56882086e-02
 1.85931421e-02 8.23162963e-05]",constraint for maximum strain in trailing edge pressure side
rotorse.rs.constr.constr_flap_f_margin,,[-0.12582164 -1.27673965 -2.33602805 -6.07403684 -8.64726913],constraint on flap blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.constr.constr_edge_f_margin,,[-0.37893502 -1.9696898  -3.78949494 -4.2189847  -6.91601214],constraint on edge blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.brs.d_r,m,[7.4073099],Root fastener circle diameter
rotorse.rs.brs.ratio,,[1.25977551],Ratio of recommended diameter over actual diameter. It can be constrained to be smaller than 1
rotorse.rc.sect_perimeter,m,"[18.62899483 17.96263993 16.05949366 14.3460976  13.25696308 12.81372078
 12.51600992 12.3063722  12.07683622 11.81390167 10.85273453  9.62570018
  8.81320318  8.81590161  9.26639426  9.89952184 10.39836128 10.38364441
  9.79304307  8.85484792  7.80663588  6.88339372  5.94772925  4.98545598
  4.08432285  3.34279304  2.71298751  2.14393525  1.65149701  1.25153354]",Perimeter of the section along the blade span
rotorse.rc.layer_volume,m**3,"[ 0.54404424 11.30437604  6.07464464  6.07464464  0.16860095  1.64108492
  1.64108492  6.72078499  3.76204486  3.12445917  7.35021386 11.30437604
  0.05283136  1.06327092  0.05283136  0.14019949  2.74674563  0.14019949]","Volumes of each layer used in the blade, ignoring the scrap factor"
rotorse.rc.mat_volume,m**3,"[ 0.54404424  0.          0.          0.          3.45077078 12.14928927
  0.38606169 22.60875208 24.76751944  0.          0.        ]","Volumes of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet volume"
rotorse.rc.mat_mass,kg,"[  671.89463901     0.             0.             0.
  6694.49530593 14822.13291107   748.95968736 43860.97903302
  3219.77752664     0.           328.46929608]","Masses of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet mass."
rotorse.rc.mat_cost,USD,"[ 4857.79824007     0.             0.             0.
  9327.29078296 70652.78991656  1674.07829487 93463.15193249
 41857.10784627 92732.59004178  2956.22366469]","Costs of each material used in the blade, ignoring the scrap factor. For laminates, this is the cost of the dry fabric."
rotorse.rc.mat_cost_scrap,USD,"[  6072.24780009      0.              0.              0.
   9793.65532211  74185.42941239   1925.1900391  107482.62472237
  50228.52941553  92732.59004178   2956.22366469]","Same as mat_cost, now including the scrap factor."
rotorse.rc.total_labor_hours,h,[3208.19360937],Total amount of labor hours per blade.
rotorse.rc.total_skin_mold_gating_ct,h,[24.78001081],Total amount of gating cycle time per blade. This is the cycle time required in the main mold that cannot be parallelized unless the number of molds is increased.
rotorse.rc.total_non_gating_ct,h,[283.00666224],Total amount of non-gating cycle time per blade. This cycle time can happen in parallel.
rotorse.rc.total_metallic_parts_cost,USD,[9453.96563765],"Cost of the metallic parts (bolts, nuts, lightining protection system), excluding the blade joint."
rotorse.rc.total_consumable_cost_w_waste,USD,[15024.34787161],Cost of the consumables including the waste.
rotorse.rc.total_blade_mat_cost_w_waste,USD,[369854.80392732],Total blade material costs including the waste per blade.
rotorse.rc.total_cost_labor,USD,[108398.12388393],Total labor costs per blade.
rotorse.rc.total_cost_utility,USD,[3927.09690893],Total utility costs per blade.
rotorse.rc.blade_variable_cost,USD,[482180.02472018],"Total blade variable costs per blade (material, labor, utility)."
rotorse.rc.total_cost_equipment,USD,[27820.91829904],Total equipment cost per blade.
rotorse.rc.total_cost_tooling,USD,[32664.19673938],Total tooling cost per blade.
rotorse.rc.total_cost_building,USD,[2513.65565268],Total builting cost per blade.
rotorse.rc.total_maintenance_cost,USD,[19371.02558113],Total maintenance cost per blade.
rotorse.rc.total_labor_overhead,USD,[32519.43716518],Total labor overhead cost per blade.
rotorse.rc.cost_capital,USD,[37752.49487853],Cost of capital per blade.
rotorse.rc.blade_fixed_cost,USD,[152641.72831593],"Total blade fixed cost per blade (equipment, tooling, building, maintenance, labor, capital)."
rotorse.rc.total_blade_cost,USD,[634821.75303612],Total blade cost (variable and fixed)
drivese.hub_E,Pa,[1.18e+11],
drivese.hub_G,Pa,[4.76e+10],
drivese.hub_rho,kg/m**3,[7200.],
drivese.hub_Xy,Pa,[2.65e+08],
drivese.hub_wohler_exp,,[3.],
drivese.hub_wohler_A,,[3.1e+08],
drivese.hub_mat_cost,USD/kg,[0.5],
drivese.spinner_rho,kg/m**3,[1940.],
drivese.spinner_Xt,Pa,[15290000.],
drivese.spinner_mat_cost,USD/kg,[1.87],
drivese.lss_Xt,Pa,[8.14e+08],
drivese.lss_wohler_exp,,[3.],
drivese.lss_wohler_A,,[8.14e+08],
drivese.lss_cost,USD/kg,[0.9],
drivese.hss_E,Pa,[0.],
drivese.hss_G,Pa,[0.],
drivese.hss_rho,kg/m**3,[0.],
drivese.hss_Xy,Pa,[0.],
drivese.hss_Xt,Pa,[0.],
drivese.hss_wohler_exp,,[0.],
drivese.hss_wohler_A,,[0.],
drivese.hss_cost,USD/kg,[0.],
drivese.bedplate_mat_cost,USD/kg,[0.9],
drivese.constr_hub_diameter,m,[-0.27700834],
drivese.spinner.spinner_diameter,m,[8.94],
drivese.hub_system_cost,USD,[15915.02375068],
drivese.stage_ratios,,[0. 0. 0.],
drivese.L_gearbox,m,[0.],
drivese.D_gearbox,m,[0.],
drivese.L_lss,m,[3.],
drivese.s_generator,m,[1.225],
drivese.constr_length,m,[1.55112582],
drivese.L_nose,m,[1.3],
drivese.D_bearing1,m,[0.7],
drivese.D_bearing2,m,[0.7],
drivese.constr_access,m,"[[0.1 0. ]
 [0.1 0. ]]",
drivese.constr_ecc,m,[-0.05295225],
drivese.bear1.mb_max_defl_ang,rad,[0.00872665],
drivese.bear1.mb_mass,kg,[48092.00178654],
drivese.bear1.mb_I,kg*m**2,[62609.77482585 32777.70496764 32777.70496764],
drivese.bear2.mb_max_defl_ang,rad,[0.078],
drivese.bear2.mb_mass,kg,[13479.28387693],
drivese.bear2.mb_I,kg*m**2,[17548.34269728  9186.97441737  9186.97441737],
drivese.lss_rpm,rpm,"[5.         5.131539   5.26307799 5.39461699 5.52615599 5.65769498
 5.78923398 5.92077298 6.05231197 6.18385097 6.31538996 6.44692896
 6.57846796 6.71000695 6.84154595 6.97308495 7.10462394 7.23616294
 7.36770194 7.49924093]",
drivese.hss_rpm,rpm,"[5.         5.131539   5.26307799 5.39461699 5.52615599 5.65769498
 5.78923398 5.92077298 6.05231197 6.18385097 6.31538996 6.44692896
 6.57846796 6.71000695 6.84154595 6.97308495 7.10462394 7.23616294
 7.36770194 7.49924093]",
drivese.generator.B_rymax,T,[1.63478983],
drivese.generator.B_trmax,T,[0.],
drivese.generator.B_tsmax,T,[0.],
drivese.generator.B_g1,T,[0.],
drivese.generator.B_pm1,,[1.14758177],
drivese.generator.N_s,,[115.],
drivese.generator.b_s,m,[0.05075157],
drivese.generator.b_t,m,[0.0808961],
drivese.generator.A_Curcalc,mm**2,[0.],
drivese.generator.A_Cuscalc,mm**2,[534.58358258],
drivese.generator.b_m,,[0.1288363],
drivese.generator.f,,"[ 8.33333333  8.55256499  8.77179665  8.99102832  9.21025998  9.42949164
  9.6487233   9.86795496 10.08718662 10.30641828 10.52564994 10.7448816
 10.96411326 11.18334492 11.40257658 11.62180824 11.84103991 12.06027157
 12.27950323 12.49873489]",
drivese.generator.I_s,A,"[1860.51169656 1679.5863476  1505.25013894 1334.28751785 1163.21269897
  987.43654029  799.4366081   582.6609624   267.32701918  411.03736871
  620.55454271  761.43200603  869.16613465  956.13349631 1028.50105722
 1089.90680253 1142.72430345 1188.60974337 1228.77546061 1264.14127599]",
drivese.generator.R_s,ohm,"[0.03928075 0.03837253 0.0374643  0.03655608 0.03564785 0.03473962
 0.03405846 0.03315023 0.03246906 0.03178789 0.03110672 0.03042555
 0.02997144 0.02929027 0.02883616 0.02815499 0.02770088 0.02724676
 0.02679265 0.02611148]",
drivese.generator.L_s,,[0.01948024],
drivese.generator.J_s,A/m**2,[6. 6. 6. 6. 6. 6. 6. 6. 6. 6. 6. 6. 6. 6. 6. 6. 6. 6. 6. 6.],
drivese.generator.A_1,,"[59958.60193509 52876.41840457 46266.38955015 40017.34664144
 34019.8016525  28143.20895066 22338.20544279 15846.80696255
  7121.17868542 10719.6926197  15837.0218649  19006.7961263
 21372.22402008 22976.36032582 24332.20425114 25175.84397048
 25970.13963362 26570.12037687 27010.18301865 27081.10881469]",
drivese.generator.Losses,W,"[420429.88971997 384268.07083657 354652.01489872 330384.22674236
 310560.20839784 294474.7517301  281782.72557004 271489.5455414
 263573.3463676  273642.69187449 289058.20780787 303062.56365277
 316087.01957258 327820.46982922 338950.27408725 348912.61546238
 358561.98546925 367612.52242329 376129.57731802 383626.45050556]",
drivese.generator.S,,[240.],
drivese.generator.Slot_aspect_ratio,,[7.42725566],
drivese.generator.Slot_aspect_ratio1,,[0.],
drivese.generator.Slot_aspect_ratio2,,[0.],
drivese.generator.J_r,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
drivese.generator.L_sm,,[0.],
drivese.generator.Q_r,,[0.],
drivese.generator.R_R,,[0.],
drivese.generator.b_r,,[0.],
drivese.generator.b_tr,,[0.],
drivese.generator.b_trmin,,[0.],
drivese.generator.B_symax,T,[1.63455514],
drivese.generator.tau_p,m,[0.16104538],
drivese.generator.q,N/m**2,[768352.15212278],
drivese.generator.len_ag,m,[0.01025247],
drivese.generator.h_t,m,[0.43194491],
drivese.generator.tau_s,m,[0.13393607],
drivese.generator.J_actual,A/m**2,"[2.46094433 2.22162995 1.99103118 1.76489474 1.53860989 1.30610647
 1.05743436 0.77069991 0.35359999 0.54368918 0.82082267 1.00716474
 1.14966731 1.26470116 1.36042351 1.44164639 1.51150939 1.57220318
 1.62533136 1.67211059]",
drivese.generator.T_e,N*m,[22187153.3217761],
drivese.generator.twist_r,deg,[0.00044422],
drivese.generator.twist_s,deg,[9.067599e-05],
drivese.generator.Structural_mass_rotor,kg,[66168.75073986],
drivese.generator.Structural_mass_stator,kg,[61098.33578311],
